Job name        : synthetic-linearperturbed
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [LINEAR_PERTURBED]
[Benchmark] session started

[    1] EDF [score: 2873.29443359375, median singleton score: 17.72144317626953, visited nodes (%): 100.0, solving time (ms): 23.0, median approximation score: 0.8944444358348846]
[  358] ANT-e [score: 17949.98828125, median singleton score: 25.476308822631836, visited nodes (%): 99.5, solving time (ms): 31690.0, median approximation score: 0.0]
[  359] EDF [score: 11081.62109375, median singleton score: 17.79079246520996, visited nodes (%): 99.83333587646484, solving time (ms): 16.0, median approximation score: 0.8516483306884766]
[  359] BNT [score: 13862.8017578125, median singleton score: 22.328580856323242, visited nodes (%): 98.0, solving time (ms): 3457.0, median approximation score: 1.0]
[  359] CTS [score: 14052.87890625, median singleton score: 22.650453567504883, visited nodes (%): 99.33333587646484, solving time (ms): 181.0, median approximation score: 0.9565216898918152]
[  359] ANT-e [score: 13429.552734375, median singleton score: 20.82249641418457, visited nodes (%): 99.5, solving time (ms): 32000.0, median approximation score: 0.0]
[  360] EDF [score: 10878.9619140625, median singleton score: 17.544017791748047, visited nodes (%): 99.83333587646484, solving time (ms): 17.0, median approximation score: 0.6666666269302368]
[  360] BNT [score: 16914.89453125, median singleton score: 26.256982803344727, visited nodes (%): 97.83333587646484, solving time (ms): 3676.0, median approximation score: 1.0]
[  360] CTS [score: 18953.462890625, median singleton score: 31.03925323486328, visited nodes (%): 99.16666412353516, solving time (ms): 194.0, median approximation score: 0.9696969389915466]
[  360] ANT-e [score: 16468.15234375, median singleton score: 23.638952255249023, visited nodes (%): 99.33333587646484, solving time (ms): 31442.0, median approximation score: 0.0]
[  361] EDF [score: 11437.587890625, median singleton score: 18.296707153320312, visited nodes (%): 99.66666412353516, solving time (ms): 17.0, median approximation score: 0.8235294222831726]
[  361] BNT [score: 14960.1796875, median singleton score: 24.13707733154297, visited nodes (%): 97.5, solving time (ms): 3720.0, median approximation score: 1.0]
[  361] CTS [score: 15541.970703125, median singleton score: 25.336870193481445, visited nodes (%): 99.0, solving time (ms): 192.0, median approximation score: 0.9615384340286255]
[  361] ANT-e [score: 14368.5146484375, median singleton score: 22.790348052978516, visited nodes (%): 99.0, solving time (ms): 32551.0, median approximation score: 0.0]
[  362] EDF [score: 11647.36328125, median singleton score: 19.004804611206055, visited nodes (%): 99.0, solving time (ms): 17.0, median approximation score: 0.9230769574642181]
[  362] BNT [score: 13960.9404296875, median singleton score: 24.031888961791992, visited nodes (%): 94.83333587646484, solving time (ms): 3507.0, median approximation score: 1.0625]
[  362] CTS [score: 13397.93359375, median singleton score: 21.849279403686523, visited nodes (%): 99.33333587646484, solving time (ms): 181.0, median approximation score: 0.9500000476837158]
[  362] ANT-e [score: 13243.509765625, median singleton score: 20.975019454956055, visited nodes (%): 99.33333587646484, solving time (ms): 2463.0, median approximation score: 0.0]
[  363] EDF [score: 11057.0166015625, median singleton score: 17.927690505981445, visited nodes (%): 99.5, solving time (ms): 17.0, median approximation score: 0.8153408765792847]
[  363] BNT [score: 14922.53125, median singleton score: 24.20746421813965, visited nodes (%): 96.33332824707031, solving time (ms): 3711.0, median approximation score: 1.0]
[  363] CTS [score: 15986.271484375, median singleton score: 25.529069900512695, visited nodes (%): 99.66666412353516, solving time (ms): 185.0, median approximation score: 0.9642857313156128]
[  363] ANT-e [score: 14513.4375, median singleton score: 22.212324142456055, visited nodes (%): 99.66666412353516, solving time (ms): 31649.0, median approximation score: 0.0]
[  364] EDF [score: 11896.82421875, median singleton score: 19.297672271728516, visited nodes (%): 98.83333587646484, solving time (ms): 17.0, median approximation score: 0.7947368025779724]
[  364] BNT [score: 16714.076171875, median singleton score: 27.282901763916016, visited nodes (%): 95.0, solving time (ms): 3435.0, median approximation score: 1.0]
[  364] CTS [score: 17791.837890625, median singleton score: 29.40076446533203, visited nodes (%): 99.16666412353516, solving time (ms): 184.0, median approximation score: 0.9677419066429138]
[  364] ANT-e [score: 16151.3154296875, median singleton score: 23.319229125976562, visited nodes (%): 98.83333587646484, solving time (ms): 30961.0, median approximation score: 0.0]
[  365] EDF [score: 11813.044921875, median singleton score: 19.130409240722656, visited nodes (%): 99.16666412353516, solving time (ms): 17.0, median approximation score: 0.6428571939468384]
[  365] BNT [score: 19635.80859375, median singleton score: 33.449649810791016, visited nodes (%): 93.5, solving time (ms): 3659.0, median approximation score: 1.0]
[  365] CTS [score: 23418.703125, median singleton score: 39.02495193481445, visited nodes (%): 98.66667175292969, solving time (ms): 203.0, median approximation score: 0.9756097197532654]
[  365] ANT-e [score: 19073.10546875, median singleton score: 26.703052520751953, visited nodes (%): 99.0, solving time (ms): 2771.0, median approximation score: 0.0]
[  366] EDF [score: 11513.412109375, median singleton score: 18.112472534179688, visited nodes (%): 99.66666412353516, solving time (ms): 17.0, median approximation score: 0.6363636255264282]
[  366] BNT [score: 18490.013671875, median singleton score: 30.49749755859375, visited nodes (%): 95.83332824707031, solving time (ms): 3701.0, median approximation score: 1.0]
[  366] CTS [score: 21001.2109375, median singleton score: 34.243106842041016, visited nodes (%): 98.66667175292969, solving time (ms): 212.0, median approximation score: 0.9722222685813904]
[  366] ANT-e [score: 18101.068359375, median singleton score: 26.294254302978516, visited nodes (%): 99.0, solving time (ms): 31254.0, median approximation score: 0.0]
[  367] EDF [score: 11345.6728515625, median singleton score: 18.112613677978516, visited nodes (%): 99.5, solving time (ms): 17.0, median approximation score: 0.5384615659713745]
[  367] BNT [score: 20350.501953125, median singleton score: 32.23383712768555, visited nodes (%): 95.0, solving time (ms): 3578.0, median approximation score: 1.0]
[  367] CTS [score: 23825.25390625, median singleton score: 37.67887878417969, visited nodes (%): 98.66667175292969, solving time (ms): 188.0, median approximation score: 0.9750000238418579]
[  367] ANT-e [score: 20055.162109375, median singleton score: 26.78694725036621, visited nodes (%): 99.33333587646484, solving time (ms): 31493.0, median approximation score: 0.0]
[  368] EDF [score: 11157.5166015625, median singleton score: 18.066299438476562, visited nodes (%): 99.83333587646484, solving time (ms): 17.0, median approximation score: 0.8535714447498322]
[  368] BNT [score: 15014.404296875, median singleton score: 24.88457679748535, visited nodes (%): 96.33332824707031, solving time (ms): 3602.0, median approximation score: 1.0]
[  368] CTS [score: 15287.3447265625, median singleton score: 24.554494857788086, visited nodes (%): 99.16666412353516, solving time (ms): 191.0, median approximation score: 0.9599999785423279]
[  368] ANT-e [score: 14194.259765625, median singleton score: 21.08724594116211, visited nodes (%): 99.33333587646484, solving time (ms): 31268.0, median approximation score: 0.0]
[  369] EDF [score: 11807.2138671875, median singleton score: 19.341320037841797, visited nodes (%): 98.83333587646484, solving time (ms): 17.0, median approximation score: 0.6963109970092773]
[  369] BNT [score: 18064.47265625, median singleton score: 29.202119827270508, visited nodes (%): 95.16666412353516, solving time (ms): 3516.0, median approximation score: 1.0]
[  369] CTS [score: 20027.87109375, median singleton score: 32.51878356933594, visited nodes (%): 98.66667175292969, solving time (ms): 201.0, median approximation score: 0.9714285731315613]
[  369] ANT-e [score: 17624.1953125, median singleton score: 24.894874572753906, visited nodes (%): 99.0, solving time (ms): 2668.0, median approximation score: 0.0]
[  370] EDF [score: 11927.11328125, median singleton score: 19.483455657958984, visited nodes (%): 99.5, solving time (ms): 17.0, median approximation score: 0.7000000476837158]
[  370] BNT [score: 18192.904296875, median singleton score: 28.38043785095215, visited nodes (%): 96.66666412353516, solving time (ms): 3619.0, median approximation score: 1.0]
[  370] CTS [score: 20109.33984375, median singleton score: 32.6011848449707, visited nodes (%): 99.66666412353516, solving time (ms): 165.0, median approximation score: 0.9705882668495178]
[  370] ANT-e [score: 17387.005859375, median singleton score: 24.706483840942383, visited nodes (%): 99.33333587646484, solving time (ms): 2831.0, median approximation score: 0.0]
[  371] EDF [score: 11319.3955078125, median singleton score: 18.36629867553711, visited nodes (%): 99.83333587646484, solving time (ms): 16.0, median approximation score: 0.8333334028720856]
[  371] BNT [score: 14538.142578125, median singleton score: 24.2139835357666, visited nodes (%): 95.0, solving time (ms): 3453.0, median approximation score: 1.0]
[  371] CTS [score: 15178.94921875, median singleton score: 24.246004104614258, visited nodes (%): 99.83333587646484, solving time (ms): 182.0, median approximation score: 0.9599999785423279]
[  371] ANT-e [score: 14179.853515625, median singleton score: 21.400230407714844, visited nodes (%): 99.83333587646484, solving time (ms): 30918.0, median approximation score: 0.0]
[  372] EDF [score: 11251.2939453125, median singleton score: 18.104509353637695, visited nodes (%): 99.33333587646484, solving time (ms): 17.0, median approximation score: 0.8461538553237915]
[  372] BNT [score: 14703.30859375, median singleton score: 23.68956184387207, visited nodes (%): 97.33333587646484, solving time (ms): 3583.0, median approximation score: 1.0]
[  372] CTS [score: 14750.2607421875, median singleton score: 23.652795791625977, visited nodes (%): 99.5, solving time (ms): 180.0, median approximation score: 0.9583333134651184]
[  372] ANT-e [score: 14161.0517578125, median singleton score: 21.571741104125977, visited nodes (%): 99.33333587646484, solving time (ms): 2852.0, median approximation score: 0.0]
[  373] EDF [score: 10934.3701171875, median singleton score: 17.375017166137695, visited nodes (%): 99.16666412353516, solving time (ms): 16.0, median approximation score: 0.8571429252624512]
[  373] BNT [score: 13742.869140625, median singleton score: 22.342281341552734, visited nodes (%): 95.83332824707031, solving time (ms): 3606.0, median approximation score: 1.0]
[  373] CTS [score: 14416.44140625, median singleton score: 22.418678283691406, visited nodes (%): 99.5, solving time (ms): 195.0, median approximation score: 0.9615384340286255]
[  373] ANT-e [score: 13263.3720703125, median singleton score: 20.22594451904297, visited nodes (%): 99.0, solving time (ms): 2683.0, median approximation score: 0.0]
[  374] EDF [score: 10683.42578125, median singleton score: 17.207054138183594, visited nodes (%): 99.33333587646484, solving time (ms): 17.0, median approximation score: 0.8284313082695007]
[  374] BNT [score: 14107.564453125, median singleton score: 23.55514144897461, visited nodes (%): 95.33332824707031, solving time (ms): 3574.0, median approximation score: 1.0]
[  374] CTS [score: 14774.1240234375, median singleton score: 23.656389236450195, visited nodes (%): 99.5, solving time (ms): 198.0, median approximation score: 0.9599999785423279]
[  374] ANT-e [score: 13729.21875, median singleton score: 21.019515991210938, visited nodes (%): 99.16666412353516, solving time (ms): 31357.0, median approximation score: 0.0]
[  375] EDF [score: 12315.8759765625, median singleton score: 20.120128631591797, visited nodes (%): 99.5, solving time (ms): 17.0, median approximation score: 0.6203346252441406]
[  375] BNT [score: 20247.744140625, median singleton score: 32.96253204345703, visited nodes (%): 94.83333587646484, solving time (ms): 3528.0, median approximation score: 1.0]
[  375] CTS [score: 23830.5703125, median singleton score: 39.070072174072266, visited nodes (%): 98.66667175292969, solving time (ms): 184.0, median approximation score: 0.9761905074119568]
[  375] ANT-e [score: 19788.31640625, median singleton score: 27.81005096435547, visited nodes (%): 99.16666412353516, solving time (ms): 32903.0, median approximation score: 0.0]
[  376] EDF [score: 10941.5078125, median singleton score: 17.50339698791504, visited nodes (%): 99.83333587646484, solving time (ms): 17.0, median approximation score: 0.553639829158783]
[  376] BNT [score: 19720.4296875, median singleton score: 30.877275466918945, visited nodes (%): 97.33333587646484, solving time (ms): 3402.0, median approximation score: 1.0]
