Job name        : synthetic-uc_ndcs
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_NDCS]
[Benchmark] session started

[    1] EDF [score: 4866.22216796875, median singleton score: 30.816852569580078, visited nodes (%): 98.66667175292969, solving time (ms): 76.0, median approximation score: 0.5662278831005096]
[  283] BNT [score: 22181.66015625, median singleton score: 54.063270568847656, visited nodes (%): 87.1111068725586, solving time (ms): 6326.0, median approximation score: 1.0794736742973328]
[  283] CTS [score: 23903.7890625, median singleton score: 51.0864143371582, visited nodes (%): 97.55555725097656, solving time (ms): 196.0, median approximation score: 1.04880952835083]
[  283] ANT-e [score: 21333.091796875, median singleton score: 41.93339920043945, visited nodes (%): 98.44444274902344, solving time (ms): 43492.0, median approximation score: 0.0]
[  284] EDF [score: 14880.6611328125, median singleton score: 33.855751037597656, visited nodes (%): 92.0, solving time (ms): 106.0, median approximation score: 0.48145611584186554]
[  284] BNT [score: 30896.248046875, median singleton score: 73.04590606689453, visited nodes (%): 83.55555725097656, solving time (ms): 6746.0, median approximation score: 0.9275417029857635]
[  284] CTS [score: 37261.0078125, median singleton score: 86.12486267089844, visited nodes (%): 94.0, solving time (ms): 261.0, median approximation score: 1.0569047331809998]
[  284] ANT-e [score: 30086.42578125, median singleton score: 55.98487854003906, visited nodes (%): 95.33332824707031, solving time (ms): 2089.0, median approximation score: 0.0]
[  285] EDF [score: 14191.0107421875, median singleton score: 31.718128204345703, visited nodes (%): 96.66666412353516, solving time (ms): 97.0, median approximation score: 0.5395011007785797]
[  285] BNT [score: 26060.2734375, median singleton score: 58.107627868652344, visited nodes (%): 90.44444274902344, solving time (ms): 6465.0, median approximation score: 1.0339080691337585]
[  285] CTS [score: 31809.4375, median singleton score: 68.91497802734375, visited nodes (%): 97.11111450195312, solving time (ms): 188.0, median approximation score: 1.0875959396362305]
[  285] ANT-e [score: 25538.845703125, median singleton score: 47.633872985839844, visited nodes (%): 98.22222137451172, solving time (ms): 43637.0, median approximation score: 0.0]
[  286] EDF [score: 13563.8486328125, median singleton score: 30.04633331298828, visited nodes (%): 98.0, solving time (ms): 101.0, median approximation score: 0.8956443667411804]
[  286] BNT [score: 16890.884765625, median singleton score: 37.534793853759766, visited nodes (%): 91.77777862548828, solving time (ms): 5856.0, median approximation score: 1.0833333730697632]
[  286] CTS [score: 17606.5078125, median singleton score: 38.34425354003906, visited nodes (%): 99.33333587646484, solving time (ms): 165.0, median approximation score: 1.0267094373703003]
[  286] ANT-e [score: 16273.4453125, median singleton score: 33.30786895751953, visited nodes (%): 99.1111068725586, solving time (ms): 2047.0, median approximation score: 0.0]
[  287] EDF [score: 14503.2451171875, median singleton score: 33.28875732421875, visited nodes (%): 93.1111068725586, solving time (ms): 96.0, median approximation score: 0.5568474233150482]
[  287] BNT [score: 30643.623046875, median singleton score: 66.88359069824219, visited nodes (%): 81.1111068725586, solving time (ms): 6469.0, median approximation score: 1.0253530144691467]
[  287] CTS [score: 32825.83203125, median singleton score: 70.7868423461914, visited nodes (%): 94.0, solving time (ms): 230.0, median approximation score: 1.1043557524681091]
[  287] ANT-e [score: 28236.2890625, median singleton score: 49.790489196777344, visited nodes (%): 96.44444274902344, solving time (ms): 41445.0, median approximation score: 0.0]
[  288] EDF [score: 14110.19140625, median singleton score: 32.216793060302734, visited nodes (%): 95.33332824707031, solving time (ms): 103.0, median approximation score: 1.0000001192092896]
[  288] BNT [score: 25841.76953125, median singleton score: 55.34782028198242, visited nodes (%): 78.44444274902344, solving time (ms): 6130.0, median approximation score: 1.3333333730697632]
[  288] CTS [score: 19956.103515625, median singleton score: 36.48176574707031, visited nodes (%): 99.1111068725586, solving time (ms): 170.0, median approximation score: 1.0377492904663086]
[  288] ANT-e [score: 15476.3525390625, median singleton score: 32.4920539855957, visited nodes (%): 99.55555725097656, solving time (ms): 2225.0, median approximation score: 0.0]
[  289] EDF [score: 14106.3056640625, median singleton score: 31.294815063476562, visited nodes (%): 96.0, solving time (ms): 99.0, median approximation score: 0.8333331942558289]
[  289] BNT [score: 18976.45703125, median singleton score: 46.000144958496094, visited nodes (%): 88.8888931274414, solving time (ms): 6166.0, median approximation score: 1.0628703236579895]
[  289] CTS [score: 20364.3515625, median singleton score: 44.13916015625, visited nodes (%): 98.44444274902344, solving time (ms): 177.0, median approximation score: 1.054093599319458]
[  289] ANT-e [score: 18606.412109375, median singleton score: 36.752403259277344, visited nodes (%): 98.88888549804688, solving time (ms): 44600.0, median approximation score: 0.0]
[  290] EDF [score: 14022.205078125, median singleton score: 31.25298309326172, visited nodes (%): 94.8888931274414, solving time (ms): 96.0, median approximation score: 0.4240739345550537]
[  290] BNT [score: 30489.123046875, median singleton score: 70.83272552490234, visited nodes (%): 86.44444274902344, solving time (ms): 6671.0, median approximation score: 1.0]
[  290] CTS [score: 40199.7109375, median singleton score: 87.44966125488281, visited nodes (%): 95.33332824707031, solving time (ms): 223.0, median approximation score: 1.0665069818496704]
[  290] ANT-e [score: 29999.892578125, median singleton score: 57.39238739013672, visited nodes (%): 96.88888549804688, solving time (ms): 44986.0, median approximation score: 0.0]
[  291] EDF [score: 13530.9375, median singleton score: 29.98038673400879, visited nodes (%): 96.44444274902344, solving time (ms): 102.0, median approximation score: 0.6435293257236481]
[  291] BNT [score: 22222.509765625, median singleton score: 48.547969818115234, visited nodes (%): 92.66666412353516, solving time (ms): 5808.0, median approximation score: 1.0571896433830261]
[  291] CTS [score: 24361.447265625, median singleton score: 54.12871170043945, visited nodes (%): 98.0, solving time (ms): 185.0, median approximation score: 1.0666667222976685]
[  291] ANT-e [score: 20911.84375, median singleton score: 42.153865814208984, visited nodes (%): 98.0, solving time (ms): 39533.0, median approximation score: 0.0]
[  292] EDF [score: 14233.2119140625, median singleton score: 31.595626831054688, visited nodes (%): 94.8888931274414, solving time (ms): 98.0, median approximation score: 0.9166666567325592]
[  292] BNT [score: 19519.580078125, median singleton score: 48.498085021972656, visited nodes (%): 84.66667175292969, solving time (ms): 6210.0, median approximation score: 1.1396103501319885]
[  292] CTS [score: 18476.34765625, median singleton score: 39.6182861328125, visited nodes (%): 99.33333587646484, solving time (ms): 177.0, median approximation score: 1.0313727855682373]
[  292] ANT-e [score: 16921.677734375, median singleton score: 35.164363861083984, visited nodes (%): 99.1111068725586, solving time (ms): 41075.0, median approximation score: 0.0]
[  293] EDF [score: 13919.6533203125, median singleton score: 31.408782958984375, visited nodes (%): 92.22222137451172, solving time (ms): 99.0, median approximation score: 0.5000001788139343]
[  293] BNT [score: 28470.77734375, median singleton score: 63.97273254394531, visited nodes (%): 82.66666412353516, solving time (ms): 6617.0, median approximation score: 0.9857113659381866]
[  293] CTS [score: 35241.78515625, median singleton score: 78.6812515258789, visited nodes (%): 96.88888549804688, solving time (ms): 193.0, median approximation score: 1.0962698459625244]
[  293] ANT-e [score: 27780.46484375, median singleton score: 49.31207275390625, visited nodes (%): 96.44444274902344, solving time (ms): 2202.0, median approximation score: 0.0]
[  294] EDF [score: 13792.9150390625, median singleton score: 30.503772735595703, visited nodes (%): 95.55555725097656, solving time (ms): 96.0, median approximation score: 0.0]
[  294] BNT [score: 79733.140625, median singleton score: 410.5866394042969, visited nodes (%): 47.77777862548828, solving time (ms): 4856.0, median approximation score: 0.0]
[  294] CTS [score: 9832.62890625, median singleton score: 325.0263671875, visited nodes (%): 6.222222328186035, solving time (ms): 1651.0, median approximation score: 0.0]
[  294] ANT-e [score: 24320.224609375, median singleton score: 31.368690490722656, visited nodes (%): 48.88888931274414, solving time (ms): 2071.0, median approximation score: 0.0]
[  295] EDF [score: 13986.751953125, median singleton score: 32.47911834716797, visited nodes (%): 93.33333587646484, solving time (ms): 97.0, median approximation score: 0.6291003525257111]
[  295] BNT [score: 24284.1171875, median singleton score: 52.94902420043945, visited nodes (%): 90.66667175292969, solving time (ms): 6240.0, median approximation score: 1.0659419894218445]
[  295] CTS [score: 28501.080078125, median singleton score: 60.77423858642578, visited nodes (%): 98.66667175292969, solving time (ms): 186.0, median approximation score: 1.1102429628372192]
[  295] ANT-e [score: 23316.28125, median singleton score: 42.44681930541992, visited nodes (%): 98.44444274902344, solving time (ms): 42644.0, median approximation score: 0.0]
[  296] EDF [score: 14659.529296875, median singleton score: 33.13421630859375, visited nodes (%): 95.33332824707031, solving time (ms): 102.0, median approximation score: 0.7290210127830505]
[  296] BNT [score: 22329.2890625, median singleton score: 51.94477844238281, visited nodes (%): 85.77777862548828, solving time (ms): 6440.0, median approximation score: 1.0327956676483154]
[  296] CTS [score: 24979.32421875, median singleton score: 55.3695182800293, visited nodes (%): 98.0, solving time (ms): 201.0, median approximation score: 1.084523856639862]
[  296] ANT-e [score: 21667.248046875, median singleton score: 42.570404052734375, visited nodes (%): 98.88888549804688, solving time (ms): 43363.0, median approximation score: 0.0]
[  297] EDF [score: 13764.36328125, median singleton score: 30.09081268310547, visited nodes (%): 96.22222137451172, solving time (ms): 97.0, median approximation score: 0.9198717772960663]
[  297] BNT [score: 17422.970703125, median singleton score: 38.42982482910156, visited nodes (%): 91.77777862548828, solving time (ms): 6300.0, median approximation score: 1.0909091234207153]
[  297] CTS [score: 17944.767578125, median singleton score: 37.691810607910156, visited nodes (%): 98.66667175292969, solving time (ms): 195.0, median approximation score: 1.0339080095291138]
[  297] ANT-e [score: 16412.78515625, median singleton score: 32.37434005737305, visited nodes (%): 99.1111068725586, solving time (ms): 46508.0, median approximation score: 0.0]
[  298] EDF [score: 13631.78125, median singleton score: 30.030759811401367, visited nodes (%): 96.44444274902344, solving time (ms): 96.0, median approximation score: 0.6132477819919586]
[  298] BNT [score: 23480.36328125, median singleton score: 49.51750564575195, visited nodes (%): 90.88888549804688, solving time (ms): 5837.0, median approximation score: 1.0366666913032532]
[  298] CTS [score: 27239.595703125, median singleton score: 56.374298095703125, visited nodes (%): 98.66667175292969, solving time (ms): 195.0, median approximation score: 1.0947887301445007]
[  298] ANT-e [score: 22495.849609375, median singleton score: 41.67733383178711, visited nodes (%): 98.44444274902344, solving time (ms): 43296.0, median approximation score: 0.0]
[  299] EDF [score: 14347.44921875, median singleton score: 33.56550598144531, visited nodes (%): 91.33333587646484, solving time (ms): 104.0, median approximation score: 0.25454552471637726]
[  299] BNT [score: 41941.01171875, median singleton score: 107.45695495605469, visited nodes (%): 79.11111450195312, solving time (ms): 6668.0, median approximation score: 0.7812935709953308]
[  299] CTS [score: 59918.640625, median singleton score: 146.15484619140625, visited nodes (%): 89.77777862548828, solving time (ms): 276.0, median approximation score: 1.0453078150749207]
[  299] ANT-e [score: 46764.48046875, median singleton score: 101.75052642822266, visited nodes (%): 93.1111068725586, solving time (ms): 2261.0, median approximation score: 0.0]
[  300] EDF [score: 14123.240234375, median singleton score: 30.78911781311035, visited nodes (%): 96.66666412353516, solving time (ms): 100.0, median approximation score: 0.07687157392501831]
